"fecha","cs","nuevos_casos","tarjetas_sanitarias","pcr_realizados","pcr_positivos","pcr_positivos_sintomas","fallecidos","casos_activos"
2020-04-23,170926,0,8743,2,0,0,0,96
2020-04-23,170927,0,26273,2,0,0,0,346
2020-04-23,170928,1,18949,0,0,0,1,266
2020-04-23,171001,0,5942,1,0,0,0,79
2020-04-23,171002,0,1317,0,0,0,0,14
2020-04-23,171003,0,14915,4,0,0,0,252
2020-04-23,171006,2,11068,13,3,3,0,120
2020-04-23,171007,0,9221,3,0,0,0,180
2020-04-23,171008,0,14118,3,1,1,0,166
2020-04-23,171009,0,16460,4,0,0,0,247
2020-04-23,171010,0,13892,7,1,0,0,277
2020-04-23,171011,0,9496,3,2,1,1,273
2020-04-23,171012,0,14232,10,0,0,1,245
2020-04-23,171013,1,11185,4,1,1,0,206
2020-04-23,171014,0,11173,7,0,0,0,212
2020-04-23,171015,1,9403,11,1,1,0,71
2020-04-23,171016,0,11564,5,2,2,0,184
2020-04-23,171017,0,5318,5,0,0,1,59
2020-04-23,171018,0,11624,7,0,0,0,194
2020-04-23,171019,0,2752,4,0,0,0,14
2020-04-23,171020,0,4373,14,0,0,0,62
2020-04-23,171021,1,8425,17,1,1,0,34
2020-04-23,171022,1,20996,54,7,2,0,315
2020-04-23,171023,0,17223,4,1,1,0,277
2020-04-23,171024,0,18242,6,1,1,1,383
2020-04-23,171025,0,8791,1,0,0,1,260
2020-04-23,171026,0,7508,1,0,0,0,118
2020-04-23,171101,1,15036,1,0,0,0,218
2020-04-23,171102,0,4604,0,0,0,0,20
2020-04-23,171103,0,521,0,0,0,0,2
2020-04-23,171104,2,12430,7,1,1,0,155
2020-04-23,171105,0,14593,3,0,0,1,89
2020-04-23,171106,0,3039,0,0,0,0,5
2020-04-23,171107,0,2982,0,0,0,0,19
2020-04-23,171108,0,1121,0,0,0,0,2
2020-04-23,171109,0,2009,0,0,0,0,20
2020-04-23,171110,0,2910,0,0,0,0,27
2020-04-23,171111,0,16715,2,0,0,0,219
2020-04-23,171112,0,12647,0,0,0,0,158
2020-04-23,171113,0,5267,0,0,0,0,90
2020-04-23,171114,2,3974,1,0,0,0,29
2020-04-23,171115,1,5162,1,0,0,0,24
2020-04-23,171116,0,3358,0,0,0,0,23
2020-04-23,171117,1,11185,3,1,1,1,172
2020-04-23,171118,0,1850,0,0,0,0,7
2020-04-23,171119,1,3578,0,0,0,0,24
2020-04-23,171120,0,20478,1,0,0,0,225
2020-04-23,171121,0,7128,1,0,0,0,74
2020-04-23,171122,0,7812,1,0,0,0,67
2020-04-24,170101,1,7598,1,1,0,0,135
2020-04-24,170102,6,13805,13,0,0,2,222
2020-04-24,170103,10,17113,28,2,1,2,618
2020-04-24,170104,6,11289,24,2,2,0,335
2020-04-24,170105,0,8657,11,2,2,1,161
2020-04-24,170106,2,2749,4,1,1,0,71
2020-04-24,170107,6,14531,32,2,1,0,594
2020-04-24,170108,0,4510,3,0,0,0,73
2020-04-24,170109,5,4590,4,2,2,2,35
2020-04-24,170110,1,5009,1,0,0,0,67
2020-04-24,170111,6,8666,39,13,13,1,160
2020-04-24,170112,0,2215,2,0,0,0,75
2020-04-24,170113,0,1428,0,0,0,0,13
2020-04-24,170114,2,5992,6,1,0,0,41
2020-04-24,170115,2,2404,1,1,0,0,18
2020-04-24,170116,0,2461,2,0,0,0,23
2020-04-24,170117,0,3570,3,0,0,0,21
2020-04-24,170118,0,1969,5,0,0,0,12
2020-04-24,170119,2,11034,7,1,1,0,134
2020-04-24,170120,0,2154,3,1,1,0,36
2020-04-24,170121,0,930,0,0,0,0,6
2020-04-24,170122,6,16079,26,3,2,0,414
2020-04-24,170201,6,19644,3,1,1,0,233
2020-04-24,170202,3,7752,1,0,0,0,193
2020-04-24,170203,4,16170,5,1,0,0,326
2020-04-24,170204,1,3893,2,0,0,0,98
2020-04-24,170205,2,8778,3,1,0,0,213
2020-04-24,170206,7,16671,9,2,2,1,280
2020-04-24,170207,4,16183,5,1,1,0,289
2020-04-24,170208,2,7313,3,1,1,0,77
2020-04-24,170209,3,11518,6,0,0,3,249
2020-04-24,170210,0,1818,0,0,0,0,14
2020-04-24,170211,0,2671,0,0,0,0,15
2020-04-24,170212,4,15253,11,2,1,0,230
2020-04-24,170213,3,15716,6,1,1,0,216
2020-04-24,170214,5,16703,12,0,0,0,164
2020-04-24,170215,0,1336,0,0,0,0,1
2020-04-24,170216,0,6027,0,0,0,0,112
2020-04-24,170217,1,17094,11,1,1,0,269
2020-04-24,170218,8,14868,11,1,0,0,173
2020-04-24,170219,0,6728,1,0,0,0,49
2020-04-24,170220,0,2784,2,0,0,0,15
2020-04-24,170221,2,18513,4,1,1,0,195
2020-04-24,170222,9,19188,9,2,1,0,301
2020-04-24,170223,0,1899,1,0,0,0,16
2020-04-24,170224,0,3159,2,0,0,0,23
2020-04-24,170225,1,5606,1,0,0,0,31
2020-04-24,170226,0,3244,0,0,0,0,30
2020-04-24,170227,3,21990,8,1,1,0,354
2020-04-24,170228,9,17245,23,2,2,3,427
2020-04-24,170229,0,441,0,0,0,0,0
2020-04-24,170230,0,549,0,0,0,1,0
2020-04-24,170231,0,974,0,0,0,0,3
2020-04-24,170232,0,919,0,0,0,0,3
2020-04-24,170233,0,2484,1,0,0,0,15
2020-04-24,170234,1,3693,0,0,0,0,26
2020-04-24,170235,0,4358,0,0,0,0,18
2020-04-24,170236,6,25227,11,1,1,1,402
2020-04-24,170237,1,10869,10,0,0,2,180
2020-04-24,170301,6,12895,4,1,1,0,289
2020-04-24,170302,26,12529,108,4,4,2,507
2020-04-24,170303,1,3922,7,0,0,0,80
2020-04-24,170304,0,951,1,0,0,0,11
2020-04-24,170305,3,3138,0,0,0,1,28
2020-04-24,170306,2,5820,1,0,0,0,57
2020-04-24,170307,3,6942,194,3,3,0,72
2020-04-24,170308,11,12645,11,2,2,0,692
2020-04-24,170309,34,9107,79,38,38,1,297
2020-04-24,170310,0,994,0,0,0,0,7
2020-04-24,170311,3,2509,0,0,0,0,30
2020-04-24,170312,56,37509,14,1,1,0,514
2020-04-24,170313,5,24974,7,0,0,0,442
2020-04-24,170314,4,20862,7,0,0,0,271
2020-04-24,170315,1,13272,9,0,0,0,225
2020-04-24,170316,4,24214,10,0,0,0,313
2020-04-24,170317,21,24624,9,0,0,2,477
2020-04-24,170318,0,4732,2,0,0,0,37
2020-04-24,170319,0,1380,1,0,0,0,8
2020-04-24,170320,0,1194,2,0,0,0,1
2020-04-24,170321,1,1819,0,0,0,0,11
2020-04-24,170322,3,13267,28,3,2,0,303
2020-04-24,170323,0,4416,2,0,0,0,27
2020-04-24,170324,7,20943,12,0,0,0,246
2020-04-24,170325,1,7888,10,0,0,0,109
2020-04-24,170326,0,3473,1,0,0,0,22
2020-04-24,170327,3,9162,1,0,0,0,83
2020-04-24,170328,8,19525,7,0,0,0,327
2020-04-24,170401,2,14767,8,1,0,0,165
2020-04-24,170402,1,12031,13,1,1,0,100
2020-04-24,170403,5,6549,2,0,0,0,40
2020-04-24,170404,7,21643,19,0,0,0,186
2020-04-24,170405,6,23035,19,0,0,0,177
2020-04-24,170406,7,16506,17,0,0,0,96
2020-04-24,170407,0,2378,0,0,0,0,30
2020-04-24,170408,0,4192,3,0,0,0,7
2020-04-24,170409,2,8966,2,0,0,0,77
2020-04-24,170410,1,6758,9,0,0,0,53
2020-04-24,170411,5,12437,6,1,1,1,159
2020-04-24,170501,0,8427,12,0,0,0,53
2020-04-24,170502,0,2025,0,0,0,0,5
2020-04-24,170503,1,3774,28,2,2,0,92
2020-04-24,170504,1,3348,2,0,0,0,27
2020-04-24,170505,1,3493,5,0,0,0,51
2020-04-24,170506,3,8147,3,0,0,0,45
2020-04-24,170507,0,3907,15,0,0,0,50
2020-04-24,170508,16,18563,36,15,13,0,444
2020-04-24,170509,11,20338,26,1,1,0,387
2020-04-24,170510,1,2122,5,0,0,0,33
2020-04-24,170511,1,4763,6,1,0,0,100
2020-04-24,170512,1,3068,1,1,1,0,9
2020-04-24,170513,7,22735,16,0,0,1,426
2020-04-24,170514,2,5892,11,2,2,0,51
2020-04-24,170515,3,20913,25,4,3,0,391
2020-04-24,170516,0,1852,1,1,1,0,20
2020-04-24,170517,4,9944,11,0,0,0,179
2020-04-24,170518,0,2143,0,0,0,0,27
2020-04-24,170519,0,1729,1,0,0,0,63
2020-04-24,170520,0,6195,6,1,0,0,73
2020-04-24,170601,7,12315,5,0,0,0,254
2020-04-24,170602,0,2568,1,0,0,0,7
2020-04-24,170603,6,16077,3,0,0,0,261
2020-04-24,170604,0,2133,2,0,0,0,42
2020-04-24,170605,1,1842,0,0,0,0,18
2020-04-24,170606,1,14658,2,0,0,0,278
2020-04-24,170607,4,20551,5,0,0,0,358
2020-04-24,170608,3,3221,35,6,6,0,84
2020-04-24,170609,0,1621,1,1,1,0,3
2020-04-24,170610,0,2025,0,0,0,0,2
2020-04-24,170611,1,18811,20,2,2,0,484
2020-04-24,170612,7,25832,23,1,1,0,679
2020-04-24,170613,0,9597,2,0,0,0,94
2020-04-24,170614,4,18490,4,2,1,0,274
2020-04-24,170615,0,1808,0,0,0,0,16
2020-04-24,170616,0,2555,1,0,0,0,15
2020-04-24,170617,0,2117,0,0,0,0,30
2020-04-24,170618,0,3294,0,0,0,0,8
2020-04-24,170619,0,1823,1,0,0,0,10
2020-04-24,170620,2,1694,0,0,0,0,11
2020-04-24,170621,3,2641,0,0,0,0,88
2020-04-24,170622,10,19188,12,1,1,0,639
2020-04-24,170623,4,12018,3,1,1,0,277
2020-04-24,170624,3,10063,2,0,0,0,113
2020-04-24,170625,5,14973,5,1,1,0,334
2020-04-24,170626,0,1643,2,0,0,0,4
2020-04-24,170627,2,12332,4,0,0,0,206
2020-04-24,170628,5,18209,13,3,3,1,392
2020-04-24,170629,2,8319,3,0,0,0,186
2020-04-24,170630,0,2189,1,0,0,0,31
2020-04-24,170631,1,10466,15,0,0,0,307
2020-04-24,170633,2,4032,1,0,0,0,128
2020-04-24,170634,0,6097,1,0,0,0,34
2020-04-24,170635,5,11492,10,4,4,0,274
2020-04-24,170636,5,15412,5,0,0,0,319
2020-04-24,170637,8,9829,6,1,1,0,229
2020-04-24,170701,3,8331,5,1,0,0,172
2020-04-24,170702,4,9273,9,0,0,0,350
2020-04-24,170703,9,13904,11,1,1,0,200
2020-04-24,170704,0,1377,1,0,0,0,40
2020-04-24,170705,3,2257,3,0,0,0,86
2020-04-24,170706,1,8568,5,1,0,1,233
2020-04-24,170707,1,4359,2,0,0,0,42
2020-04-24,170708,4,22189,27,1,0,0,685
2020-04-24,170709,7,18161,12,3,2,0,609
2020-04-24,170710,9,15315,23,3,0,0,607
2020-04-24,170711,19,21485,23,7,7,0,824
2020-04-24,170712,1,2868,0,0,0,0,69
2020-04-24,170713,0,3295,2,0,0,0,120
2020-04-24,170714,10,8526,6,2,1,0,133
2020-04-24,170715,6,5361,7,1,0,0,282
2020-04-24,170716,0,821,1,1,0,0,29
2020-04-24,170801,0,3414,2,0,0,0,9
2020-04-24,170802,4,6686,2,0,0,0,246
2020-04-24,170803,1,2736,0,0,0,0,14
2020-04-24,170804,1,1393,0,0,0,0,10
2020-04-24,170805,3,5504,0,0,0,0,169
2020-04-24,170806,3,4098,0,0,0,0,51
2020-04-24,170807,7,1073,1,0,0,0,34
2020-04-24,170808,0,4206,0,0,0,0,12
2020-04-24,170809,2,3345,1,0,0,0,152
2020-04-24,170810,2,3813,3,0,0,0,21
2020-04-24,170811,6,7309,3,1,1,0,199
2020-04-24,170812,0,916,0,0,0,0,13
2020-04-24,170813,17,23699,16,4,4,0,692
2020-04-24,170814,10,19286,6,0,0,0,581
2020-04-24,170902,8,18958,34,5,5,1,359
2020-04-24,170903,2,15060,19,2,2,0,186
2020-04-24,170906,4,18813,36,0,0,0,241
2020-04-24,170907,4,25426,36,2,1,0,583
2020-04-24,170909,5,28564,81,2,1,0,273
2020-04-24,170910,1,2621,3,0,0,0,22
2020-04-24,170913,1,6557,104,1,1,0,85
2020-04-24,170914,1,1879,5,0,0,0,19
2020-04-24,170915,1,28717,68,6,6,0,484
2020-04-24,170916,3,22958,50,2,1,0,327
2020-04-24,170919,8,22294,35,0,0,0,455
2020-04-24,170920,5,11490,33,0,0,0,156
2020-04-24,170924,0,2159,2,0,0,0,23
2020-04-24,170925,1,2264,2,1,1,0,12
2020-04-24,170926,2,8743,17,0,0,0,94
2020-04-24,170927,6,26273,65,1,1,0,345
2020-04-24,170928,4,18949,119,6,5,0,269
2020-04-24,171001,4,5942,9,0,0,0,81
2020-04-24,171002,0,1317,5,0,0,0,11
2020-04-24,171003,4,14915,27,4,1,0,252
2020-04-24,171006,1,11068,27,2,1,0,120
2020-04-24,171007,2,9221,18,0,0,0,179
2020-04-24,171008,5,14118,18,0,0,0,155
2020-04-24,171009,5,16460,17,0,0,0,246
2020-04-24,171010,3,13892,24,1,1,1,271
2020-04-24,171011,5,9496,17,1,0,1,276
2020-04-24,171012,3,14232,17,0,0,0,242
2020-04-24,171013,3,11185,17,1,1,0,207
2020-04-24,171014,6,11173,20,2,2,1,214
2020-04-24,171015,7,9403,37,3,2,0,60
2020-04-24,171016,5,11564,184,2,1,0,187
2020-04-24,171017,2,5318,5,0,0,0,61
2020-04-24,171018,1,11624,33,1,1,0,166
2020-04-24,171019,0,2752,5,0,0,0,13
2020-04-24,171020,0,4373,2,0,0,0,59
2020-04-24,171021,2,8425,34,1,0,0,36
2020-04-24,171022,13,20996,46,6,3,0,290
2020-04-24,171023,4,17223,30,1,1,0,254
2020-04-24,171024,9,18242,28,2,1,0,390
2020-04-24,171025,4,8791,36,2,0,0,255
2020-04-24,171026,1,7508,15,0,0,0,119
2020-04-24,171101,5,15036,4,0,0,0,221
2020-04-24,171102,0,4604,1,0,0,0,20
2020-04-24,171103,0,521,0,0,0,0,2
2020-04-24,171104,7,12430,11,3,3,0,161
2020-04-24,171105,2,14593,3,0,0,1,89
2020-04-24,171106,0,3039,0,0,0,0,5
2020-04-24,171107,0,2982,1,0,0,0,18
2020-04-24,171108,0,1121,0,0,0,0,2
2020-04-24,171109,0,2009,1,0,0,0,20
2020-04-24,171110,1,2910,17,0,0,0,27
2020-04-24,171111,2,16715,4,0,0,2,215
2020-04-24,171112,5,12647,5,0,0,0,159
2020-04-24,171113,2,5267,2,0,0,0,88
2020-04-24,171114,2,3974,0,0,0,0,31
2020-04-24,171115,2,5162,0,1,1,0,26
2020-04-24,171116,0,3358,1,0,0,0,23
2020-04-24,171117,11,11185,4,0,0,0,182
2020-04-24,171118,1,1850,0,0,0,0,8
2020-04-24,171119,1,3578,3,0,0,0,25
2020-04-24,171120,8,20478,15,0,0,1,228
2020-04-24,171121,2,7128,3,0,0,0,75
2020-04-24,171122,2,7812,0,0,0,0,69
2020-04-25,170101,0,7598,3,0,0,0,135
2020-04-25,170102,2,13805,1,0,0,0,222
2020-04-25,170103,0,17113,11,0,0,2,616
2020-04-25,170104,1,11289,9,0,0,0,336
2020-04-25,170105,0,8657,4,1,0,0,161
2020-04-25,170106,2,2749,0,0,0,0,73
2020-04-25,170107,2,14531,12,5,3,0,596
2020-04-25,170108,0,4510,1,0,0,0,73
2020-04-25,170109,2,4590,3,1,1,0,37
2020-04-25,170110,1,5009,0,0,0,0,68
2020-04-25,170111,7,8666,1,0,0,0,167
2020-04-25,170112,0,2215,0,0,0,0,75
2020-04-25,170113,0,1428,0,0,0,0,13
2020-04-25,170114,1,5992,0,0,0,0,42
2020-04-25,170115,0,2404,1,0,0,0,18
2020-04-25,170116,0,2461,0,0,0,0,23
2020-04-25,170117,0,3570,2,0,0,0,21
2020-04-25,170118,0,1969,0,0,0,0,12
2020-04-25,170119,1,11034,3,2,2,0,135
2020-04-25,170120,0,2154,3,0,0,0,36
2020-04-25,170121,0,930,0,0,0,0,6
2020-04-25,170122,1,16079,12,1,0,0,414
2020-04-25,170201,0,19644,4,0,0,0,233
2020-04-25,170202,0,7752,3,1,1,0,193
2020-04-25,170203,1,16170,9,0,0,0,327
2020-04-25,170204,2,3893,3,0,0,0,100
2020-04-25,170205,0,8778,2,0,0,0,213
2020-04-25,170206,2,16671,19,1,1,0,282
2020-04-25,170207,0,16183,8,0,0,0,289
2020-04-25,170208,2,7313,8,0,0,0,79
2020-04-25,170209,0,11518,4,0,0,0,247
2020-04-25,170210,0,1818,0,0,0,0,14
2020-04-25,170211,0,2671,0,0,0,0,15
2020-04-25,170212,1,15253,10,1,1,0,231
2020-04-25,170213,0,15716,12,2,2,0,216
2020-04-25,170214,0,16703,10,0,0,0,164
2020-04-25,170215,0,1336,0,0,0,0,1
2020-04-25,170216,0,6027,1,0,0,0,112
2020-04-25,170217,1,17094,10,0,0,0,270
2020-04-25,170218,2,14868,12,2,2,0,175
2020-04-25,170219,0,6728,1,0,0,0,49
2020-04-25,170220,0,2784,1,0,0,0,15
2020-04-25,170221,1,18513,6,1,1,0,196
2020-04-25,170222,9,19188,33,17,17,0,310
2020-04-25,170223,0,1899,2,0,0,0,16
2020-04-25,170224,1,3159,0,0,0,0,24
2020-04-25,170225,0,5606,1,0,0,0,31
2020-04-25,170226,1,3244,1,0,0,0,31
2020-04-25,170227,4,21990,17,0,0,1,357
2020-04-25,170228,3,17245,21,2,2,4,426
2020-04-25,170229,0,441,0,0,0,0,0
2020-04-25,170230,0,549,0,0,0,0,0
2020-04-25,170231,0,974,0,0,0,0,3
2020-04-25,170232,1,919,0,0,0,0,4
2020-04-25,170233,0,2484,5,0,0,0,15
2020-04-25,170234,1,3693,0,0,0,0,27
2020-04-25,170235,1,4358,0,0,0,0,19
2020-04-25,170236,4,25227,22,1,1,0,406
2020-04-25,170237,1,10869,7,2,2,0,181
2020-04-25,170301,1,12895,9,2,2,0,290
2020-04-25,170302,0,12529,69,1,1,2,505
2020-04-25,170303,0,3922,1,0,0,0,80
2020-04-25,170304,0,951,2,0,0,0,11
2020-04-25,170305,0,3138,2,0,0,0,28
2020-04-25,170306,0,5820,4,0,0,0,57
2020-04-25,170307,0,6942,12,0,0,0,72
2020-04-25,170308,4,12645,10,1,1,2,694
2020-04-25,170309,1,9107,49,2,2,0,298
2020-04-25,170310,0,994,0,0,0,0,7
2020-04-25,170311,0,2509,0,0,0,0,30
2020-04-25,170312,0,37509,14,0,0,3,511
2020-04-25,170313,1,24974,15,1,1,0,443
2020-04-25,170314,0,20862,3,0,0,0,271
2020-04-25,170315,0,13272,6,0,0,0,225
2020-04-25,170316,2,24214,8,0,0,0,315
2020-04-25,170317,2,24624,11,0,0,1,478
2020-04-25,170318,0,4732,1,0,0,0,37
2020-04-25,170319,0,1380,2,0,0,0,8
2020-04-25,170320,0,1194,0,0,0,0,0
2020-04-25,170321,0,1819,1,0,0,0,11
2020-04-25,170322,1,13267,3,0,0,4,300
2020-04-25,170323,1,4416,1,0,0,1,27
2020-04-25,170324,6,20943,24,10,10,1,251
2020-04-25,170325,4,7888,1,1,1,0,113
2020-04-25,170326,2,3473,0,0,0,0,24
2020-04-25,170327,2,9162,3,0,0,0,85
2020-04-25,170328,1,19525,11,1,1,0,328
2020-04-25,170401,4,14767,3,0,0,0,169
2020-04-25,170402,2,12031,2,0,0,0,102
2020-04-25,170403,0,6549,1,0,0,2,38
2020-04-25,170404,1,21643,2,0,0,0,187
2020-04-25,170405,2,23035,5,1,1,1,178
2020-04-25,170406,0,16506,7,1,1,0,96
2020-04-25,170407,1,2378,0,0,0,0,31
2020-04-25,170408,0,4192,1,0,0,0,7
2020-04-25,170409,0,8966,3,0,0,0,77
2020-04-25,170410,1,6758,5,0,0,0,54
2020-04-25,170411,0,12437,4,0,0,0,159
2020-04-25,170501,0,8427,1,0,0,0,53
2020-04-25,170502,0,2025,0,0,0,0,5
2020-04-25,170503,1,3774,5,2,2,0,93
2020-04-25,170504,1,3348,0,0,0,0,28
2020-04-25,170505,0,3493,2,0,0,1,50
2020-04-25,170506,0,8147,5,0,0,0,45
2020-04-25,170507,0,3907,0,0,0,0,50
2020-04-25,170508,4,18563,22,2,2,0,448
2020-04-25,170509,1,20338,20,1,1,0,388
2020-04-25,170510,1,2122,5,1,1,0,34
2020-04-25,170511,0,4763,12,1,0,0,100
2020-04-25,170512,0,3068,2,0,0,0,9
2020-04-25,170513,2,22735,43,2,1,0,428
2020-04-25,170514,4,5892,8,3,3,0,55
2020-04-25,170515,3,20913,38,5,3,0,394
2020-04-25,170516,0,1852,1,0,0,0,20
2020-04-25,170517,1,9944,11,1,1,0,180
2020-04-25,170518,0,2143,0,0,0,0,27
2020-04-25,170519,1,1729,3,1,0,0,64
2020-04-25,170520,1,6195,9,1,1,0,74
2020-04-25,170601,3,12315,2,0,0,1,256
2020-04-25,170602,0,2568,0,0,0,0,6
2020-04-25,170603,1,16077,5,1,1,2,261
2020-04-25,170604,0,2133,5,0,0,0,42
2020-04-25,170605,0,1842,2,0,0,0,18
2020-04-25,170606,2,14658,16,2,2,0,279
2020-04-25,170607,1,20551,13,0,0,0,359
2020-04-25,170608,0,3221,2,0,0,1,83
2020-04-25,170609,0,1621,0,0,0,0,3
2020-04-25,170610,0,2025,2,0,0,0,2
2020-04-25,170611,3,18811,7,1,1,3,484
2020-04-25,170612,3,25832,11,2,0,5,677
2020-04-25,170613,0,9597,4,1,0,0,94
2020-04-25,170614,2,18490,5,0,0,1,275
2020-04-25,170615,0,1808,0,0,0,0,16
2020-04-25,170616,0,2555,1,0,0,0,15
2020-04-25,170617,1,2117,9,1,0,0,30
2020-04-25,170618,0,3294,1,0,0,0,8
2020-04-25,170619,0,1823,0,0,0,0,10
2020-04-25,170620,0,1694,0,0,0,0,11
2020-04-25,170621,1,2641,1,1,1,0,89
2020-04-25,170622,4,19188,18,5,5,3,640
2020-04-25,170623,5,12018,16,3,2,1,281
2020-04-25,170624,1,10063,4,0,0,0,114
2020-04-25,170625,1,14973,7,0,0,1,334
2020-04-25,170626,0,1643,9,0,0,1,3
2020-04-25,170627,0,12332,7,2,1,0,205
2020-04-25,170628,5,18209,14,4,2,1,396
2020-04-25,170629,0,8319,1,0,0,1,185
2020-04-25,170630,0,2189,1,0,0,1,30
2020-04-25,170631,1,10466,9,4,3,0,304
2020-04-25,170633,0,4032,4,2,0,0,128
2020-04-25,170634,0,6097,14,3,3,0,34
2020-04-25,170635,1,11492,2,0,0,0,275
2020-04-25,170636,3,15412,2,1,1,0,322
2020-04-25,170637,4,9829,6,2,1,0,233
2020-04-25,170701,2,8331,3,0,0,0,173
2020-04-25,170702,3,9273,5,0,0,1,352
2020-04-25,170703,0,13904,9,0,0,0,200
2020-04-25,170704,1,1377,1,0,0,1,40
2020-04-25,170705,0,2257,2,0,0,0,86
2020-04-25,170706,3,8568,5,0,0,0,234
2020-04-25,170707,0,4359,1,0,0,0,42
2020-04-25,170708,4,22189,6,0,0,0,685
2020-04-25,170709,6,18161,13,2,1,3,603
2020-04-25,170710,3,15315,6,0,0,1,609
2020-04-25,170711,2,21485,22,3,3,2,824
2020-04-25,170712,0,2868,0,0,0,0,69
2020-04-25,170713,1,3295,1,0,0,0,121
2020-04-25,170714,1,8526,5,1,1,0,134
2020-04-25,170715,1,5361,6,1,1,1,282
2020-04-25,170716,0,821,1,0,0,1,28
2020-04-25,170801,0,3414,1,0,0,0,9
2020-04-25,170802,1,6686,1,0,0,0,247
2020-04-25,170803,0,2736,0,0,0,0,14
2020-04-25,170804,0,1393,1,0,0,0,10
2020-04-25,170805,2,5504,2,1,1,2,168
2020-04-25,170806,0,4098,2,1,1,0,51
2020-04-25,170807,1,1073,0,0,0,0,35
2020-04-25,170808,0,4206,0,0,0,0,12
2020-04-25,170809,1,3345,3,1,0,0,153
2020-04-25,170810,1,3813,0,0,0,0,22
2020-04-25,170811,3,7309,6,2,2,3,198
2020-04-25,170812,0,916,0,0,0,0,12
2020-04-25,170813,34,23699,10,2,2,4,723
2020-04-25,170814,5,19286,6,1,1,1,581
2020-04-25,170902,0,18958,9,0,0,0,359
2020-04-25,170903,1,15060,3,0,0,0,187
2020-04-25,170906,1,18813,5,0,0,1,241
2020-04-25,170907,0,25426,4,0,0,1,582
2020-04-25,170909,1,28564,5,0,0,0,274
2020-04-25,170910,0,2621,1,0,0,0,22
2020-04-25,170913,0,6557,0,0,0,0,85
2020-04-25,170914,0,1879,0,0,0,0,19
2020-04-25,170915,1,28717,10,0,0,3,482
2020-04-25,170916,3,22958,2,1,1,0,330
2020-04-25,170919,0,22294,5,0,0,6,449
2020-04-25,170920,1,11490,5,0,0,0,157
2020-04-25,170924,0,2159,0,0,0,0,23
2020-04-25,170925,1,2264,2,0,0,0,13
2020-04-25,170926,1,8743,0,0,0,0,95
2020-04-25,170927,0,26273,4,0,0,0,345
2020-04-25,170928,0,18949,6,0,0,0,266
2020-04-25,171001,1,5942,4,1,1,0,82
2020-04-25,171002,0,1317,1,0,0,0,11
2020-04-25,171003,1,14915,8,0,0,0,253
2020-04-25,171006,1,11068,14,3,3,0,121
2020-04-25,171007,0,9221,7,2,2,0,179
2020-04-25,171008,0,14118,3,1,1,2,153
2020-04-25,171009,0,16460,5,1,1,0,246
2020-04-25,171010,0,13892,7,0,0,0,271
2020-04-25,171011,0,9496,5,0,0,1,275
2020-04-25,171012,0,14232,11,1,1,0,242
2020-04-25,171013,0,11185,6,1,1,0,207
2020-04-25,171014,0,11173,4,0,0,0,214
2020-04-25,171015,0,9403,28,1,1,0,59
2020-04-25,171016,0,11564,6,1,1,2,185
2020-04-25,171017,2,5318,4,1,1,0,63
2020-04-25,171018,0,11624,3,1,0,0,166
2020-04-25,171019,0,2752,4,0,0,0,13
2020-04-25,171020,0,4373,10,7,7,0,59
2020-04-25,171021,0,8425,17,2,2,0,36
2020-04-25,171022,0,20996,37,3,1,0,290
2020-04-25,171023,0,17223,13,0,0,0,253
2020-04-25,171024,0,18242,11,2,2,0,390
2020-04-25,171025,0,8791,7,0,0,0,252
2020-04-25,171026,0,7508,11,3,1,0,117
2020-04-25,171101,0,15036,4,0,0,0,221
2020-04-25,171102,0,4604,3,0,0,0,20
2020-04-25,171103,0,521,0,0,0,0,2
2020-04-25,171104,0,12430,1,1,1,0,161
2020-04-25,171105,0,14593,4,0,0,0,89
2020-04-25,171106,0,3039,0,0,0,0,5
2020-04-25,171107,0,2982,2,0,0,0,18
2020-04-25,171108,0,1121,0,0,0,0,2
2020-04-25,171109,0,2009,1,0,0,0,20
2020-04-25,171110,0,2910,1,0,0,0,27
2020-04-25,171111,0,16715,0,0,0,2,213
2020-04-25,171112,1,12647,5,0,0,0,160
2020-04-25,171113,1,5267,0,0,0,0,89
2020-04-25,171114,1,3974,0,0,0,0,32
2020-04-25,171115,1,5162,0,0,0,0,27
2020-04-25,171116,0,3358,0,0,0,0,23
2020-04-25,171117,1,11185,4,0,0,0,182
2020-04-25,171118,0,1850,0,0,0,0,8
2020-04-25,171119,0,3578,0,0,0,0,25
2020-04-25,171120,1,20478,5,0,0,0,229
2020-04-25,171121,2,7128,2,0,0,0,76
2020-04-25,171122,0,7812,1,0,0,0,69
2020-04-26,170101,0,7598,0,0,0,0,135
2020-04-26,170102,2,13805,7,2,2,0,223
2020-04-26,170103,0,17113,29,1,1,0,615
2020-04-26,170104,1,11289,13,0,0,0,337
2020-04-26,170105,0,8657,6,0,0,1,160
2020-04-26,170106,1,2749,3,0,0,0,74
2020-04-26,170107,2,14531,24,3,2,0,598
2020-04-26,170108,0,4510,1,0,0,0,73
2020-04-26,170109,0,4590,0,0,0,0,37
2020-04-26,170110,0,5009,0,0,0,0,68
2020-04-26,170111,1,8666,2,0,0,0,168
2020-04-26,170112,0,2215,0,0,0,0,75
2020-04-26,170113,0,1428,0,0,0,0,13
2020-04-26,170114,0,5992,2,0,0,0,42
2020-04-26,170115,0,2404,0,0,0,0,18
